scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1870544752613263,0.01754221932892505,2,91
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.189970596991438,0.022845919652645333,2,92
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.193728648787028,0.0172162369122348,2,93
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1870977538298715,0.015863106243643472,2,94
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.193089653908824,0.011445872563254744,2,95
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1883263870944902,0.015069291116986664,2,96
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.191716524562414,0.018258545055415725,2,97
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1920846923939117,0.012881869800153307,2,98
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1837021117625328,0.020481651096596578,2,99
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1882096056747447,0.016512701299911354,2,100
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1888539294906726,0.012405825361488461,2,101
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1898182115507407,0.012568181818303553,2,102
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.19245889364618,0.01767526934857245,2,103
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1916510544376904,0.00972614974062369,2,104
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1878959457051128,0.016877503460322314,2,105
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1911256626908457,0.017171499290403576,2,106
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.193400175005662,0.010431245287783211,2,107
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1940059972085653,0.01407043822262895,2,108
MIP_CPLEX_REGIONS200_CONT_runtime,MO-SMAC-PHVI,validate,1.1950032809548568,0.013783036960825992,2,109
