scenario,configurator,partition,hypervolume,igdp,runsize,sample
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9494006583657569,0.12387328003147664,2,11
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9442148390654344,0.1279422424223241,2,12
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8853011297103938,0.1837209208122632,2,13
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9779268419652258,0.10107293486211427,2,14
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9333393360043293,0.13673406124319537,2,15
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9165426543117047,0.14779534138741837,2,16
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9458944301125857,0.1259427405145152,2,17
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.944768704361384,0.1276019545927148,2,18
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9414213476574803,0.1259427405145152,2,19
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9214275688411248,0.14825466467116868,2,20
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9367967202536804,0.13462605686780094,2,21
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8896006874150856,0.1813367904190487,2,22
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.947249208534333,0.12079768033116418,2,23
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.904822535595068,0.16317312236268197,2,24
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9450126673067804,0.12321547414916749,2,25
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9355918158015496,0.1390283633477734,2,26
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9147170454005017,0.15283810872827486,2,27
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.86988326283087,0.18879692923135546,2,28
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9442722950383492,0.12212519600541673,2,29
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.942207607582132,0.12923225346636677,2,30
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9467886609930501,0.12357577098840133,2,31
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9284605912438127,0.13559525203371448,2,32
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8549049919857274,0.20141978310430897,2,33
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9501496426032827,0.127729251195921,2,34
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9518681803166378,0.12813044433929915,2,35
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.948377762096282,0.11856501486448728,2,36
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9454718009426893,0.13224683973435267,2,37
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8488762280089515,0.22188644160577492,2,38
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9442192093184077,0.1321487273411955,2,39
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9115253468245614,0.15755039123087944,2,40
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9400388052756667,0.1317378693627343,2,41
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.949162736652412,0.1214073542924926,2,42
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9526066245322867,0.11894573400070094,2,43
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9659369243959091,0.11869477324062164,2,44
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.890487463158125,0.17911939502279944,2,45
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9109381904839029,0.15924949598548047,2,46
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9198894968681998,0.15309528618148846,2,47
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9731969428795084,0.10683124795711213,2,48
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9486601575604736,0.1251722732583149,2,49
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8959839560301137,0.16088335180734148,2,50
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9322389320130029,0.1367456295598896,2,51
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9123880861762473,0.15924949598548047,2,52
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9374151110494136,0.1362484775794866,2,53
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9574869117350292,0.12324012197038477,2,54
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9328382993546166,0.1373550563020366,2,55
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9441928592637153,0.12796666442423418,2,56
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8879290656527682,0.17409615274064935,2,57
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8836003300826365,0.18089191997091422,2,58
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.929484515808105,0.13559011055962814,2,59
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9004067805760253,0.1623464751903446,2,60
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.8430959257673973,0.21830475136012492,2,61
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9576437266946622,0.12468033618538615,2,62
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.951735787358915,0.12333476168591753,2,63
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9097296869999115,0.1540323375873095,2,64
MIP_CPLEX_REGIONS200_CONT_cutoff,MO-SMAC-PHVI,validate,0.9478790391099081,0.127964093687191,2,65
